X,Y,Z,start,end
62086.7222928799,98724.29379477685,42853.55926995896,2018-11-16T03:04:40.000000000,2018-11-16T04:04:40.000000000
62259.40693513986,103077.90619249,43914.965571883135,2018-11-16T04:04:40.000000000,2018-11-16T05:04:40.000000000
62285.25807654821,107178.52731708398,44868.40581984844,2018-11-16T05:04:40.000000000,2018-11-16T06:04:40.000000000
62176.24825587721,111037.60323279342,45720.458476861364,2018-11-16T06:04:40.000000000,2018-11-16T07:04:40.000000000
61942.59177478775,114665.02243745467,46476.777322421825,2018-11-16T07:04:40.000000000,2018-11-16T08:04:40.000000000
61593.07792273566,118069.35596457597,47142.25571312752,2018-11-16T08:04:40.000000000,2018-11-16T09:04:40.000000000
61135.334403105924,121258.04943701824,47721.15115888035,2018-11-16T09:04:40.000000000,2018-11-16T10:04:40.000000000
60576.017595564044,124237.57290870225,48217.184764603604,2018-11-16T10:04:40.000000000,2018-11-16T11:04:40.000000000
59920.978795286224,127013.5446580397,48633.62244281983,2018-11-16T11:04:40.000000000,2018-11-16T12:04:40.000000000
59175.38724445423,129590.83010539535,48973.33579778736,2018-11-16T12:04:40.000000000,2018-11-16T13:04:40.000000000
58343.83348586168,131973.62269586365,49238.85492145269,2018-11-16T13:04:40.000000000,2018-11-16T14:04:40.000000000
57430.40925188766,134165.5083495203,49432.41246361334,2018-11-16T14:04:40.000000000,2018-11-16T15:04:40.000000000
56598.25784005556,135876.7463545688,49542.90614309286,2018-11-16T15:04:40.000000000,2018-11-16T15:46:25.133263500
27718.871432782827,140807.13498598445,40882.69867812075,2018-11-17T09:28:50.000000000,2018-11-17T09:49:35.000000000
61381.801213173625,67324.06085711536,35021.58526200544,2018-11-18T17:47:05.000000000,2018-11-18T17:50:25.000000000
61907.28364525624,135212.2495499276,49602.72011561327,2018-11-19T11:46:28.492185000,2018-11-19T12:46:28.492185000
60834.40310731731,136885.03713090415,49578.225891554976,2018-11-19T12:46:28.492185000,2018-11-19T13:46:28.492185000
59683.79266692802,138379.29510962198,49488.42433719068,2018-11-19T13:46:28.492185000,2018-11-19T14:46:28.492185000
58457.93619849223,139696.02307728646,49334.457015439846,2018-11-19T14:46:28.492185000,2018-11-19T15:46:28.492185000
57159.08148682103,140835.8238998594,49117.299819419044,2018-11-19T15:46:28.492185000,2018-11-19T16:46:28.492185000
54591.30757697692,141246.4753209691,48299.28332188904,2018-11-19T16:46:28.492185000,2018-11-19T17:46:28.492185000
54350.347736024014,142585.1170653968,48496.571531205205,2018-11-19T17:46:28.492185000,2018-11-19T18:46:28.492185000
52843.9973440245,143193.87817975247,48094.22612261026,2018-11-19T18:46:28.492185000,2018-11-19T19:46:28.492185000
51271.75350043577,143624.2498480916,47631.158885640005,2018-11-19T19:46:28.492185000,2018-11-19T20:46:28.492185000
49635.00791884526,143874.87970974448,47107.65188071823,2018-11-19T20:46:28.492185000,2018-11-19T21:46:28.492185000
47935.03866834142,143944.00245314126,46523.86292382817,2018-11-19T21:46:28.492185000,2018-11-19T22:46:28.492185000
46173.01657708723,143829.41807157046,45879.82895040801,2018-11-19T22:46:28.492185000,2018-11-19T23:46:28.492185000
44350.01852549447,143528.4656944553,45175.45955794954,2018-11-19T23:46:28.492185000,2018-11-20T00:46:28.492185000
42467.03404311826,143037.9850409668,44410.53357796809,2018-11-20T00:46:28.492185000,2018-11-20T01:46:28.492185000
39793.25479393088,141880.2234515653,43228.75672381198,2018-11-20T01:46:28.492185000,2018-11-20T02:46:28.492185000
38524.74706538113,141473.09806915806,42697.47370305434,2018-11-20T02:46:28.492185000,2018-11-20T03:46:28.492185000
36467.11805489301,140389.4885145977,41748.20936458501,2018-11-20T03:46:28.492185000,2018-11-20T04:46:28.492185000
34799.53155383507,139390.24448322065,40953.952046217215,2018-11-20T04:46:28.492185000,2018-11-20T05:21:29.311751000
30614.703699514233,136400.54919420992,38861.753542611725,2018-11-20T06:57:00.000000000,2018-11-20T07:00:35.000000000
24914.812757972206,131288.20588888964,35799.40688307069,2018-11-20T09:25:55.000000000,2018-11-20T09:28:45.000000000
22911.991666131267,129210.90665791766,34666.166985340526,2018-11-20T09:57:15.000000000,2018-11-20T10:37:45.000000000
19424.673887244255,125260.24471302456,32625.248978750144,2018-11-20T11:39:45.000000000,2018-11-20T11:46:00.000000000
71153.79889357407,89768.3828111198,42354.7850202445,2018-11-21T18:08:55.000000000,2018-11-21T18:13:10.000000000
72424.89416089948,99274.3017144314,44662.690994332326,2018-11-21T19:53:50.000000000,2018-11-21T20:53:50.000000000
72743.46892104592,104743.02503157864,45840.53720136952,2018-11-21T20:53:50.000000000,2018-11-21T21:53:50.000000000
72894.76400547601,106902.09850648043,46314.86481697969,2018-11-21T21:53:50.000000000,2018-11-21T22:53:50.000000000
72915.09189523145,110392.34497443942,46999.94613886587,2018-11-21T22:53:50.000000000,2018-11-21T23:53:50.000000000
72804.39633320349,113676.3954547576,47597.19648118853,2018-11-21T23:53:50.000000000,2018-11-22T00:53:50.000000000
72570.25635621646,116760.25989409369,48110.51059499534,2018-11-22T00:53:50.000000000,2018-11-22T01:53:50.000000000
71601.78018336796,121847.9776760819,48744.68411753602,2018-11-22T01:53:50.000000000,2018-11-22T02:53:50.000000000
71757.43292896377,122347.59069268349,48898.57003859912,2018-11-22T02:53:50.000000000,2018-11-22T03:53:50.000000000
71189.78486718437,124859.45243285177,49178.96183504074,2018-11-22T03:53:50.000000000,2018-11-22T04:53:50.000000000
70520.96389066394,127188.05147114657,49386.810409377285,2018-11-22T04:53:50.000000000,2018-11-22T05:53:50.000000000
69755.0683849141,129336.18241656377,49524.17071481512,2018-11-22T05:53:50.000000000,2018-11-22T06:53:50.000000000
69322.76286264035,130391.68021407448,49571.227653523274,2018-11-22T06:53:50.000000000,2018-11-22T06:56:29.960665000
38188.78688766315,135305.31007632395,39234.56523604273,2018-11-23T01:41:28.279761000,2018-11-23T02:41:28.279761000
36346.48129772857,133976.8288581015,38315.13991898338,2018-11-23T02:41:28.279761000,2018-11-23T03:16:30.000000000
30876.965372684594,129368.91611651424,35462.16995059629,2018-11-23T04:44:40.000000000,2018-11-23T05:44:40.000000000
28355.0232665056,126930.47758299415,34088.6100722954,2018-11-23T05:44:40.000000000,2018-11-23T06:44:40.000000000
25769.235812976654,124225.68513206592,32642.52963193088,2018-11-23T06:44:40.000000000,2018-11-23T07:44:40.000000000
23723.56372703781,121945.0072506736,31472.569579746112,2018-11-23T07:44:40.000000000,2018-11-23T08:17:55.000000000
74235.51186615207,129966.05738396672,49576.066808831456,2018-11-25T03:31:35.125859000,2018-11-25T04:31:35.125859000
73282.28928159116,131615.32687129712,49504.80457323829,2018-11-25T04:31:35.125859000,2018-11-25T05:31:35.125859000
72236.72564273306,133095.5641353954,49369.34682482046,2018-11-25T05:31:35.125859000,2018-11-25T06:31:35.125859000
71101.18388520023,134407.29184422753,49170.72483684508,2018-11-25T06:31:35.125859000,2018-11-25T07:31:35.125859000
69877.76374320236,135550.66300756435,48909.81321489063,2018-11-25T07:31:35.125859000,2018-11-25T08:31:35.125859000
68568.34174712139,136525.4704980847,48587.34389039483,2018-11-25T08:31:35.125859000,2018-11-25T09:31:35.125859000
67174.5784377557,137331.1404110715,48203.911528458986,2018-11-25T09:31:35.125859000,2018-11-25T10:31:35.125859000
65697.9438828398,137966.72977362698,47759.97723564421,2018-11-25T10:31:35.125859000,2018-11-25T11:31:35.125859000
64139.73063659576,138430.91677376165,47255.875064158914,2018-11-25T11:31:35.125859000,2018-11-25T12:31:35.125859000
62501.062052779394,138721.9838449067,46691.81008870742,2018-11-25T12:31:35.125859000,2018-11-25T13:31:35.125859000
60782.91632840911,138837.80500840014,46067.86884332968,2018-11-25T13:31:35.125859000,2018-11-25T14:31:35.125859000
58986.12151565174,138775.81250301166,45384.010560208364,2018-11-25T14:31:35.125859000,2018-11-25T15:31:35.125859000
57111.37367626757,138532.97322645725,44640.06943172303,2018-11-25T15:31:35.125859000,2018-11-25T16:31:35.125859000
55159.244725153454,138105.74677363518,43835.74679551668,2018-11-25T16:31:35.125859000,2018-11-25T17:31:35.125859000
53130.18862408632,137490.04423223168,42970.61760507034,2018-11-25T17:31:35.125859000,2018-11-25T18:31:35.125859000
51024.5371367171,136681.15596474573,42044.102480649875,2018-11-25T18:31:35.125859000,2018-11-25T19:31:35.125859000
48842.53462909483,135673.71417512838,41055.49081838455,2018-11-25T19:31:35.125859000,2018-11-25T20:31:35.125859000
46584.31428944632,134461.57858140103,40003.89893839224,2018-11-25T20:31:35.125859000,2018-11-25T21:31:35.125859000
44951.09498780242,133489.00607237226,39227.303491102255,2018-11-25T21:31:35.125859000,2018-11-25T21:56:21.467525000
71001.80037879744,60019.32518699956,35732.25775076859,2018-11-27T04:17:20.000000000,2018-11-27T05:17:20.000000000
72777.13537503047,64215.61850439935,37061.8051732538,2018-11-27T05:17:20.000000000,2018-11-27T05:47:10.000000000
78555.03997786553,129482.99529197134,49328.32256678368,2018-11-28T01:01:15.703911500,2018-11-28T02:01:15.703911500
77501.4604208911,130862.18180469656,49131.29711833506,2018-11-28T02:01:15.703911500,2018-11-28T03:01:15.703911500
76351.9338341056,132077.6074940323,48872.03930843066,2018-11-28T03:01:15.703911500,2018-11-28T04:01:15.703911500
75108.33365895864,133129.0196754563,48551.30603002466,2018-11-28T04:01:15.703911500,2018-11-28T05:01:15.703911500
73772.29693854657,134015.8097780851,48169.71066072957,2018-11-28T05:01:15.703911500,2018-11-28T06:01:15.703911500
72345.26352008857,134737.0152315727,47727.735862324895,2018-11-28T06:01:15.703911500,2018-11-28T07:01:15.703911500
70828.4671812996,135291.3005273685,47225.73454882657,2018-11-28T07:01:15.703911500,2018-11-28T08:01:15.703911500
69222.96303089912,135676.94944179052,46663.93643570213,2018-11-28T08:01:15.703911500,2018-11-28T09:01:15.703911500
67529.63079517674,135891.84286280128,46042.448471630116,2018-11-28T09:01:15.703911500,2018-11-28T10:01:15.703911500
65749.18579234015,135933.43537755954,45361.252615889185,2018-11-28T10:01:15.703911500,2018-11-28T11:01:15.703911500
63882.19133005602,135798.72793815826,44620.20856380902,2018-11-28T11:01:15.703911500,2018-11-28T12:01:15.703911500
61929.05247157395,135484.22193677357,43819.0435833267,2018-11-28T12:01:15.703911500,2018-11-28T13:01:15.703911500
59890.03481531606,134985.88591968812,42957.35614814996,2018-11-28T13:01:15.703911500,2018-11-28T14:01:15.703911500
57765.257116438115,134299.08670676066,42034.60513894294,2018-11-28T14:01:15.703911500,2018-11-28T15:01:15.703911500
55554.7040910381,133418.53396464643,41050.102850838666,2018-11-28T15:01:15.703911500,2018-11-28T16:01:15.703911500
53258.22923096214,132338.1983017085,40003.002847531774,2018-11-28T16:01:15.703911500,2018-11-28T17:01:15.703911500
50875.559872193335,131051.21643185844,38892.2965011013,2018-11-28T17:01:15.703911500,2018-11-28T18:01:15.703911500
49231.88297990307,130076.29836092654,38113.377698573044,2018-11-28T18:01:15.703911500,2018-11-28T18:21:33.258643500
32988.8824492188,116731.74687616731,29880.369284493798,2018-11-29T00:04:15.000000000,2018-11-29T00:08:45.000000000
74768.18205727516,58771.47452486452,36501.7399967965,2018-11-30T00:46:10.000000000,2018-11-30T00:49:55.000000000
77211.23042327407,64121.30918852923,38178.17735395743,2018-11-30T01:18:30.000000000,2018-11-30T02:18:30.000000000
79332.19942773676,69166.88694560311,39687.75797947063,2018-11-30T02:18:30.000000000,2018-11-30T03:18:30.000000000
81171.80942645145,73958.39919582242,41052.91767449472,2018-11-30T03:18:30.000000000,2018-11-30T04:18:30.000000000
82757.58604118318,78510.22874077588,42286.16561229422,2018-11-30T04:18:30.000000000,2018-11-30T05:18:30.000000000
84112.13156682784,82834.65084343996,43397.854840695334,2018-11-30T05:18:30.000000000,2018-11-30T06:18:30.000000000
85254.26103989962,86942.20506579329,44396.6693043517,2018-11-30T06:18:30.000000000,2018-11-30T07:18:30.000000000
86199.8191920788,90841.98673462163,45289.96561105416,2018-11-30T07:18:30.000000000,2018-11-30T08:18:30.000000000
86962.2816002209,94541.87290563597,46084.03445129081,2018-11-30T08:18:30.000000000,2018-11-30T09:18:30.000000000
87553.20857445922,98048.70142639459,46784.29809623333,2018-11-30T09:18:30.000000000,2018-11-30T10:18:30.000000000
87982.5869900283,101368.41478338018,47395.45835708741,2018-11-30T10:18:30.000000000,2018-11-30T11:18:30.000000000
88259.1001166767,104506.17517015972,47921.61367474384,2018-11-30T11:18:30.000000000,2018-11-30T12:18:30.000000000
88390.33756682943,107466.45773346159,48366.354141637064,2018-11-30T12:18:30.000000000,2018-11-30T13:18:30.000000000
88382.96149908425,110253.12637230905,48732.832653380174,2018-11-30T13:18:30.000000000,2018-11-30T14:18:30.000000000
88242.84401424856,112869.49598188754,49023.82691447096,2018-11-30T14:18:30.000000000,2018-11-30T15:18:30.000000000
87975.16935156337,115318.3827004274,49241.78549162439,2018-11-30T15:18:30.000000000,2018-11-30T16:18:30.000000000
87584.5362227083,117602.14576358336,49388.8706363937,2018-11-30T16:18:30.000000000,2018-11-30T17:18:30.000000000
87075.0197959159,119722.71970410884,49466.9872184674,2018-11-30T17:18:30.000000000,2018-11-30T18:18:30.000000000
86659.03090692151,121100.583844057,49483.94127967102,2018-11-30T18:18:30.000000000,2018-11-30T18:41:30.644596000
51866.28287515264,125533.43163395955,36332.97208595281,2018-12-01T14:36:24.457391000,2018-12-01T15:36:24.457391000
49130.97439626509,123704.85440080534,35020.94694139615,2018-12-01T15:36:24.457391000,2018-12-01T16:36:24.457391000
46295.41078587349,121635.24612058996,33639.450273777766,2018-12-01T16:36:24.457391000,2018-12-01T17:36:24.457391000
43358.116333246646,119311.1362097364,32186.327459157616,2018-12-01T17:36:24.457391000,2018-12-01T18:36:24.457391000
40317.434298724846,116716.88997617712,30659.086711562104,2018-12-01T18:36:24.457391000,2018-12-01T19:36:24.457391000
37332.228242741476,113988.00494120196,29137.58276684218,2018-12-01T19:36:24.457391000,2018-12-01T20:30:05.000000000
31764.184114780743,108417.68777753547,26241.38831170052,2018-12-01T21:39:10.000000000,2018-12-01T21:50:35.000000000
70842.10436496093,43593.13374756343,32563.35731985841,2018-12-02T17:51:45.000000000,2018-12-02T18:51:45.000000000
74352.1942456483,49369.61817795308,34620.21874383813,2018-12-02T18:51:45.000000000,2018-12-02T19:51:45.000000000
77430.70122820545,54850.110838621426,36472.311707454384,2018-12-02T19:51:45.000000000,2018-12-02T20:51:45.000000000
80134.9372301433,60056.27959477427,38144.41196755859,2018-12-02T20:51:45.000000000,2018-12-02T21:51:45.000000000
79035.75254298354,58491.04793427731,37528.0360849651,2018-12-02T21:51:45.000000000,2018-12-02T22:51:45.000000000
84588.85773801636,69715.5484591273,41022.270502409934,2018-12-02T22:51:45.000000000,2018-12-02T23:51:45.000000000
86402.13373746471,74197.09669646191,42256.163321384,2018-12-02T23:51:45.000000000,2018-12-03T00:51:45.000000000
87972.44550387382,78462.15519649487,43368.024792046024,2018-12-03T00:51:45.000000000,2018-12-03T01:51:45.000000000
89319.23431866782,82520.37595620146,44366.61276717853,2018-12-03T01:51:45.000000000,2018-12-03T02:51:45.000000000
90458.88150136733,86380.10508671535,45259.345553692016,2018-12-03T02:51:45.000000000,2018-12-03T03:51:45.000000000
91405.31560690081,90048.58327493204,46052.56611170048,2018-12-03T03:51:45.000000000,2018-12-03T04:51:45.000000000
92170.48567931613,93532.1028702785,46751.735953729294,2018-12-03T04:51:45.000000000,2018-12-03T05:51:45.000000000
92764.71575343152,96836.13453907656,47361.59054461186,2018-12-03T05:51:45.000000000,2018-12-03T06:51:45.000000000
93196.97855982334,99965.42962057098,47886.26000497585,2018-12-03T06:51:45.000000000,2018-12-03T07:51:45.000000000
91887.3131703276,98240.7307125837,47162.763791404606,2018-12-03T07:51:45.000000000,2018-12-03T08:51:45.000000000
93606.00208447526,105715.70827345272,48694.057606246926,2018-12-03T08:51:45.000000000,2018-12-03T09:51:45.000000000
93595.69540163102,108343.27772322725,48983.156882235686,2018-12-03T09:51:45.000000000,2018-12-03T10:51:45.000000000
93449.53996148877,110809.38336622482,49199.122672653684,2018-12-03T10:51:45.000000000,2018-12-03T11:51:45.000000000
93172.26135861846,113116.16699435869,49344.128645225785,2018-12-03T11:51:45.000000000,2018-12-03T12:51:45.000000000
92768.04223864012,115265.36991980048,49420.094489319745,2018-12-03T12:51:45.000000000,2018-12-03T13:51:45.000000000
92389.95736733012,116771.4610720865,49434.91188914842,2018-12-03T13:51:45.000000000,2018-12-03T14:21:16.310571500
56159.72320093204,121823.20789678668,35441.74068827006,2018-12-04T10:46:29.196144500,2018-12-04T11:46:29.196144500
53268.55755217295,119984.86105391804,34085.67563939084,2018-12-04T11:46:29.196144500,2018-12-04T12:46:29.196144500
50264.148208651146,117902.19950683691,32658.95521296593,2018-12-04T12:46:29.196144500,2018-12-04T13:46:29.196144500
47144.19392483224,115560.53950451672,31159.237165454866,2018-12-04T13:46:29.196144500,2018-12-04T14:46:29.196144500
43906.10756526371,112942.77348544984,29583.81114151416,2018-12-04T14:46:29.196144500,2018-12-04T15:46:29.196144500
40547.00841700087,110028.81076326293,27929.543636049006,2018-12-04T15:46:29.196144500,2018-12-04T16:46:29.196144500
